EUR GD,EUR,GBP GD,GBP,INR GD,INR,USD GD,USD
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,11.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,12.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
,,,,,,13.99,
